,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture
198,mean_compactness:q00-20  mean_smoothness:q20-40,31,1.0,1.0,1.0,0.5,29,0.6666666666666666,0.987420882906321,1.0,True,0.695221787153807,1.0,0.75,1,0.01257911709367899,1,0.8805551309302788,0.2600090038649865,2,0,0.5,30,0.0,29,1,,q00-20,,,,,,q20-40,,
199,mean_compactness:q00-20  mean_smoothness:q00-20,64,1.0,1.0,1.0,0.5,62,0.6666666666666666,0.987420882906321,1.0,True,0.7014723744122017,1.0,0.75,1,0.01257911709367899,1,0.9422373655707093,0.2600090038649865,2,0,0.5,63,0.0,62,1,,q00-20,,,,,,q00-20,,
200,mean_compactness:q80-100  mean_symmetry:q80-100,62,0.875,1.0,1.0,0.9814814814814815,7,0.9814814814814815,0.9995312615960904,0.9968402764687477,True,0.8564814814814815,0.9814814814814815,0.9282407407407407,54,0.9010848404921487,53,0.4734903291248362,0.8044060053241635,54,1,0.9814814814814815,8,0.6079675328119196,8,1,,q80-100,,,,,,,q80-100,
201,mean_compactness:q80-100  mean_symmetry:q60-80,28,0.8,1.0,1.0,1.0,4,0.9787234042553191,1.0,0.9949492366205319,True,0.8755950357709131,0.9583333333333334,0.9,24,0.8518148710847749,23,0.28358206388191054,0.7040036015459945,23,1,1.0,4,0.5555555555555556,5,0,,q80-100,,,,,,,q60-80,
202,mean_compactness:q20-40  mean_symmetry:q40-60,26,0.9545454545454546,1.0,1.0,0.5,21,0.5714285714285715,0.932414013511457,0.9988498524734183,True,0.5133270023393454,0.6666666666666666,0.7272727272727273,3,0.06758598648854298,2,0.771555602332364,0.44089078528744735,4,1,0.5,23,-0.02345207879911709,22,2,,q20-40,,,,,,,q40-60,
203,mean_compactness:q20-40  mean_symmetry:q00-20,29,0.96,1.0,1.0,1.0,24,0.888888888888889,1.0,0.9989878003006777,True,0.8763560920082657,0.8,0.98,5,0.3976353643835142,4,0.796483086077586,0.940800720309199,4,1,1.0,24,0.5895863749801101,25,0,,q20-40,,,,,,,q00-20,
204,mean_compactness:q20-40  mean_symmetry:q20-40,30,1.0,1.0,1.0,0.6666666666666666,27,0.8,0.9915962413403874,1.0,True,0.8017837257372732,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8722971323845661,0.5066726692433243,3,0,0.6666666666666666,28,0.0,27,1,,q20-40,,,,,,,q20-40,
205,mean_compactness:q60-80  mean_symmetry:q80-100,22,1.0,1.0,,1.0,12,1.0,1.0,1.0,True,1.0,1.0,1.0,10,0.6915028921812371,10,0.7353515306029488,,10,0,1.0,12,1.0,12,0,,q60-80,,,,,,,q80-100,
206,mean_compactness:q60-80  mean_symmetry:q40-60,35,0.9285714285714286,1.0,1.0,1.0,13,0.9767441860465117,1.0,0.9981932193408724,True,0.9414688716912718,0.9545454545454546,0.9642857142857143,22,0.8389023847809204,21,0.6613155100681788,0.8942870005521409,21,1,1.0,13,0.8090831648309955,14,0,,q60-80,,,,,,,q40-60,
207,mean_compactness:q60-80  mean_symmetry:q60-80,35,1.0,0.9420904906886041,1.0,0.8695652173913043,12,0.9302325581395349,0.9722484925772068,1.0,True,0.8340576562282991,1.0,0.9347826086956521,20,0.6641108624628791,20,0.7353515306029488,0.8644179566978929,23,0,0.8695652173913043,15,0.6506957455422747,12,3,,q60-80,,,,,,,q60-80,
208,mean_compactness:q40-60  mean_symmetry:q40-60,26,0.8823529411764706,0.9249624617007739,1.0,0.8888888888888888,15,0.8421052631578948,0.9971908632534002,0.9854206831596984,True,0.7541822390332477,0.8,0.8856209150326797,10,0.5175034850830056,8,0.6355908378987497,0.7511326469418762,9,2,0.8888888888888888,16,0.41024302337554674,17,1,,q40-60,,,,,,,q40-60,
209,mean_compactness:q40-60  mean_symmetry:q00-20,23,0.9411764705882353,1.0,1.0,1.0,16,0.923076923076923,1.0,0.9985118256087294,True,0.8981774262781437,0.8571428571428571,0.9705882352941176,7,0.5407418735600996,6,0.7131106033327779,0.912942235748822,6,1,1.0,16,0.6842471934896064,17,0,,q40-60,,,,,,,q00-20,
210,mean_compactness:q40-60  mean_symmetry:q60-80,22,1.0,1.0,,1.0,18,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.3976353643835142,4,0.8146980318621477,,4,0,1.0,18,1.0,18,0,,q40-60,,,,,,,q60-80,
211,mean_compactness:q40-60  mean_symmetry:q20-40,32,1.0,1.0,,1.0,21,1.0,1.0,1.0,True,1.0,1.0,1.0,11,0.7150858470818456,11,0.8389023847809204,,11,0,1.0,21,1.0,21,0,,q40-60,,,,,,,q20-40,
212,mean_compactness:q00-20  mean_symmetry:q00-20,49,1.0,1.0,1.0,0.5,45,0.6666666666666666,0.932414013511457,1.0,True,0.6918984060216639,1.0,0.75,2,0.06758598648854298,2,0.9212948995931625,0.4671035664809571,4,0,0.5,47,0.0,45,2,,q00-20,,,,,,,q00-20,
213,mean_compactness:q00-20  mean_symmetry:q20-40,34,1.0,0.0,,0.0,33,,0.975,1.0,True,0.0,,,0,0.0,0,0.8942371899254208,,1,0,0.0,34,0.0,33,1,,q00-20,,,,,,,q20-40,
214,mean_compactness:q80-100  mean_texture:q60-80,26,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,25,0.8628148284692875,25,0.025000000000000022,,25,0,1.0,1,0.0,1,0,,q80-100,,,,,,,,q60-80
215,mean_compactness:q80-100  mean_texture:q80-100,42,1.0,1.0,,1.0,2,1.0,1.0,1.0,True,1.0,1.0,1.0,40,0.9119026971211966,40,0.15811388300839305,,40,0,1.0,2,0.0,2,0,,q80-100,,,,,,,,q80-100
216,mean_compactness:q80-100  mean_texture:q40-60,21,0.8,1.0,1.0,1.0,4,0.9696969696969697,1.0,0.9949492366205319,True,0.8677218312746247,0.9411764705882353,0.9,17,0.7940927857921769,16,0.28358206388191054,0.7040036015459947,16,1,1.0,4,0.5381708776029542,5,0,,q80-100,,,,,,,,q40-60
217,mean_compactness:q20-40  mean_texture:q00-20,30,0.9666666666666667,0.0,,,29,,,0.9991564290733507,True,0.0,0.0,,1,,0,0.8278305443665871,,0,1,,29,0.0,30,0,,q20-40,,,,,,,,q00-20
218,mean_compactness:q20-40  mean_texture:q20-40,27,1.0,1.0,,1.0,26,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8677253955022459,,1,0,1.0,26,0.0,26,0,,q20-40,,,,,,,,q20-40
219,mean_compactness:q20-40  mean_texture:q40-60,23,0.9545454545454546,1.0,,1.0,21,0.6666666666666666,1.0,0.9988498524734183,True,0.6908492797077574,0.5,0.9772727272727273,2,0.025000000000000022,1,0.771555602332364,,1,1,1.0,21,0.0,22,0,,q20-40,,,,,,,,q40-60
220,mean_compactness:q60-80  mean_texture:q60-80,36,1.0,1.0,1.0,0.9629629629629629,9,0.9811320754716981,0.9990627429080411,1.0,True,0.9309493362512627,1.0,0.9814814814814814,26,0.8102943825869554,26,0.6637328831200571,0.9451858521381469,27,0,0.9629629629629629,10,0.7745966692414833,9,1,,q60-80,,,,,,,,q60-80
221,mean_compactness:q60-80  mean_texture:q40-60,22,1.0,1.0,,1.0,12,1.0,1.0,1.0,True,1.0,1.0,1.0,10,0.6915028921812371,10,0.7353515306029488,,10,0,1.0,12,1.0,12,0,,q60-80,,,,,,,,q40-60
222,mean_compactness:q40-60  mean_texture:q00-20,27,0.9259259259259259,0.0,,,25,,,0.9908999270576937,True,0.0,0.0,,2,,0,0.7571016531543728,,0,2,,25,0.0,27,0,,q40-60,,,,,,,,q00-20
223,mean_compactness:q40-60  mean_texture:q20-40,24,1.0,1.0,,1.0,20,1.0,1.0,1.0,True,1.0,1.0,1.0,4,0.3976353643835142,4,0.8315665290169145,,4,0,1.0,20,1.0,20,0,,q40-60,,,,,,,,q20-40
224,mean_compactness:q40-60  mean_texture:q60-80,25,1.0,1.0,1.0,0.8333333333333334,13,0.9090909090909091,0.9791374745403382,1.0,True,0.8498365855987975,1.0,0.9166666666666667,10,0.5158622513139235,10,0.7529473619994964,0.806549379265849,12,0,0.8333333333333334,15,0.7116860822323102,13,2,,q40-60,,,,,,,,q60-80
225,mean_compactness:q40-60  mean_texture:q40-60,21,0.9285714285714286,1.0,1.0,1.0,13,0.9333333333333333,1.0,0.9981932193408724,True,0.9013878188659973,0.875,0.9642857142857143,8,0.5903836027749514,7,0.6613155100681788,0.8942870005521409,7,1,1.0,13,0.674199862463242,14,0,,q40-60,,,,,,,,q40-60
226,mean_compactness:q00-20  mean_texture:q00-20,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,,q00-20,,,,,,,,q00-20
227,mean_compactness:q00-20  mean_texture:q20-40,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,,q00-20,,,,,,,,q20-40
228,mean_compactness:q00-20  mean_texture:q40-60,26,1.0,1.0,1.0,0.5,24,0.6666666666666666,0.987420882906321,1.0,True,0.6928203230275508,1.0,0.75,1,0.01257911709367899,1,0.8575264022774187,0.2600090038649865,2,0,0.5,25,0.0,24,1,,q00-20,,,,,,,,q40-60
229,mean_concave_points:q80-100  mean_concavity:q80-100,92,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,92,0.9606967122604833,92,,,92,0,1.0,0,0.0,0,0,,,q80-100,q80-100,,,,,,
230,mean_concave_points:q80-100  mean_concavity:q60-80,21,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,20,0.8315665290169145,20,0.025000000000000022,,20,0,1.0,1,0.0,1,0,,,q80-100,q60-80,,,,,,
231,mean_concave_points:q60-80  mean_concavity:q60-80,71,0.7857142857142857,0.8915173920314164,0.9742040202819418,0.9298245614035088,11,0.9380530973451328,0.9805495793052909,0.9534207121102133,True,0.6974209988578846,0.9464285714285714,0.8577694235588973,56,0.8299601800415137,53,0.4920243229515283,0.7413348268358524,57,3,0.9298245614035088,15,0.49234883031053844,14,4,,,q60-80,q60-80,,,,,,
232,mean_concave_points:q60-80  mean_concavity:q40-60,24,0.8571428571428571,0.8625462980050672,0.9559251180909623,0.7,12,0.7368421052631577,0.9332604888222655,0.9822054845168084,True,0.5673665146135802,0.7777777777777778,0.7785714285714287,9,0.34754714993999203,7,0.5718708390903011,0.6012177390518947,10,2,0.7,15,0.16255653254796013,14,3,,,q60-80,q40-60,,,,,,
233,mean_concave_points:q40-60  mean_concavity:q20-40,32,0.9642857142857143,1.0,1.0,0.75,27,0.75,0.9936905367902901,0.9990962012443263,True,0.7142857142857143,0.75,0.8571428571428571,4,0.1941204496832434,3,0.8165224024553764,0.6096600313661289,4,1,0.75,28,-0.0127528196334046,28,1,,,q40-60,q20-40,,,,,,
234,mean_concave_points:q40-60  mean_concavity:q40-60,60,0.9811320754716981,1.0,1.0,0.8571428571428571,52,0.8571428571428571,0.9963897031380992,0.9995224195874908,True,0.8382749326145552,0.8571428571428571,0.9191374663072777,7,0.42127680295680187,6,0.8992984732308539,0.7779242652072852,7,1,0.8571428571428571,53,0.5982662640098229,53,1,,,q40-60,q40-60,,,,,,
235,mean_concave_points:q20-40  mean_concavity:q20-40,58,1.0,1.0,1.0,0.5,56,0.6666666666666666,0.987420882906321,1.0,True,0.7008766440504625,1.0,0.75,1,0.01257911709367899,1,0.9362499033376375,0.2600090038649865,2,0,0.5,57,0.0,56,1,,,q20-40,q20-40,,,,,,
236,mean_concave_points:q20-40  mean_concavity:q40-60,26,0.9583333333333334,0.0,0.5199992496779178,0.0,23,,0.841886116991607,0.99894564755452,True,-0.05773502691896257,0.0,0.4791666666666667,1,0.0,0,0.7887983165429797,0.4383340836554155,2,1,0.0,25,0.0,24,2,,,q20-40,q40-60,,,,,,
237,mean_concave_points:q20-40  mean_concavity:q00-20,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,,,q20-40,q00-20,,,,,,
238,mean_concave_points:q00-20  mean_concavity:q20-40,24,1.0,0.0,,,24,,,1.0,True,0.0,,,0,,0,0.8575264022774187,,0,0,,24,0.0,24,0,,,q00-20,q20-40,,,,,,
239,mean_concave_points:q00-20  mean_concavity:q00-20,86,1.0,0.0,,,86,,,1.0,True,0.0,,,0,,0,0.9580129846958555,,0,0,,86,0.0,86,0,,,q00-20,q00-20,,,,,,
240,mean_concave_points:q80-100  mean_fractal_dimension:q80-100,31,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,31,0.88781125307763,31,,,31,0,1.0,0,0.0,0,0,,,q80-100,,q80-100,,,,,
241,mean_concave_points:q80-100  mean_fractal_dimension:q00-20,21,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,21,0.8389023847809204,21,,,21,0,1.0,0,0.0,0,0,,,q80-100,,q00-20,,,,,
242,mean_concave_points:q80-100  mean_fractal_dimension:q40-60,28,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,28,0.8765638814997305,28,,,28,0,1.0,0,0.0,0,0,,,q80-100,,q40-60,,,,,
243,mean_concave_points:q80-100  mean_fractal_dimension:q60-80,20,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,19,0.823533088192828,19,0.025000000000000022,,19,0,1.0,1,0.0,1,0,,,q80-100,,q60-80,,,,,
244,mean_concave_points:q60-80  mean_fractal_dimension:q80-100,33,0.8235294117647058,0.8367411308326943,0.9746668395382228,0.875,14,0.8484848484848485,0.9844863961845862,0.9620149319295462,True,0.6985294117647058,0.8235294117647058,0.8492647058823528,17,0.6165237631507436,14,0.5656821271557161,0.7238625722264833,16,3,0.875,16,0.49179193835986545,17,2,,,q60-80,,q80-100,,,,,
245,mean_concave_points:q60-80  mean_fractal_dimension:q00-20,30,0.0,0.0,,0.9310344827586207,0,0.9473684210526316,0.9915360377469982,0.975,True,-0.04962916669854651,0.9642857142857143,0.46551724137931033,28,0.7723381100551658,27,0.0,,29,1,0.9310344827586207,2,-0.09614239309903405,1,2,,,q60-80,,q00-20,,,,,
246,mean_concave_points:q60-80  mean_fractal_dimension:q60-80,20,1.0,1.0,1.0,0.9230769230769231,7,0.9600000000000001,0.9980543715026514,1.0,True,0.898717034272917,1.0,0.9615384615384616,12,0.6397025647321225,12,0.5903836027749514,0.886155231363844,13,0,0.9230769230769231,8,0.703979445131955,7,1,,,q60-80,,q60-80,,,,,
247,mean_concave_points:q40-60  mean_fractal_dimension:q20-40,29,0.96,1.0,1.0,1.0,24,0.888888888888889,1.0,0.9989878003006777,True,0.8763560920082657,0.8,0.98,5,0.3976353643835142,4,0.796483086077586,0.940800720309199,4,1,1.0,24,0.6863067764856483,25,0,,,q40-60,,q20-40,,,,,
248,mean_concave_points:q40-60  mean_fractal_dimension:q60-80,31,1.0,1.0,,1.0,30,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8842966917779725,,1,0,1.0,30,0.0,30,0,,,q40-60,,q60-80,,,,,
249,mean_concave_points:q20-40  mean_fractal_dimension:q00-20,22,0.9473684210526315,1.0,0.9710584209620317,0.3333333333333333,18,0.4,0.9057006759492866,0.9986683711958152,True,0.3350831266333564,0.5,0.6403508771929824,2,0.008403758659612647,1,0.7397193458047858,0.3096433334239332,3,1,0.3333333333333333,20,-0.10913539991574261,19,2,,,q20-40,,q00-20,,,,,
250,mean_concave_points:q20-40  mean_fractal_dimension:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,,,q20-40,,q20-40,,,,,
251,mean_concave_points:q20-40  mean_fractal_dimension:q40-60,25,1.0,0.0,,0.0,24,,0.975,1.0,True,0.0,,,0,0.0,0,0.8575264022774187,,1,0,0.0,25,0.0,24,1,,,q20-40,,q40-60,,,,,
252,mean_concave_points:q20-40  mean_fractal_dimension:q60-80,21,1.0,0.0,,,21,,,1.0,True,0.0,,,0,,0,0.8389023847809204,,0,0,,21,0.0,21,0,,,q20-40,,q60-80,,,,,
253,mean_concave_points:q00-20  mean_fractal_dimension:q00-20,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,,,q00-20,,q00-20,,,,,
254,mean_concave_points:q00-20  mean_fractal_dimension:q20-40,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,,,q00-20,,q20-40,,,,,
255,mean_concave_points:q00-20  mean_fractal_dimension:q40-60,25,1.0,0.0,,,25,,,1.0,True,0.0,,,0,,0,0.8628148284692875,,0,0,,25,0.0,25,0,,,q00-20,,q40-60,,,,,
256,mean_concave_points:q00-20  mean_fractal_dimension:q60-80,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,,,q00-20,,q60-80,,,,,
257,mean_concave_points:q80-100  mean_perimeter:q80-100,80,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,80,0.9549359649323077,80,,,80,0,1.0,0,0.0,0,0,,,q80-100,,,q80-100,,,,
258,mean_concave_points:q80-100  mean_perimeter:q60-80,28,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,27,0.8722971323845661,27,0.025000000000000022,,27,0,1.0,1,0.0,1,0,,,q80-100,,,q60-80,,,,
259,mean_concave_points:q60-80  mean_perimeter:q80-100,30,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,30,0.8842966917779725,30,,,30,0,1.0,0,0.0,0,0,,,q60-80,,,q80-100,,,,
260,mean_concave_points:q60-80  mean_perimeter:q40-60,24,0.9090909090909091,0.9187795405622854,1.0,0.8461538461538461,10,0.8799999999999999,0.9807933280174715,0.9977010277861846,True,0.7526178090063816,0.9166666666666666,0.8776223776223776,12,0.5455289443234423,11,0.5872200830116173,0.7421415452472551,13,1,0.8461538461538461,12,0.46858318542611505,11,2,,,q60-80,,,q40-60,,,,
261,mean_concave_points:q60-80  mean_perimeter:q60-80,47,0.6153846153846154,0.7556948253132393,0.8970682027855001,0.8823529411764706,8,0.8695652173913043,0.9669983196636973,0.8614206611098402,True,0.5106071606277945,0.8571428571428571,0.748868778280543,35,0.7254965128576444,30,0.31577760291405943,0.6006693537755858,34,5,0.8823529411764706,12,0.11627775123245221,13,4,,,q60-80,,,q60-80,,,,
262,mean_concave_points:q40-60  mean_perimeter:q20-40,33,1.0,1.0,1.0,0.5,31,0.6666666666666666,0.987420882906321,1.0,True,0.6959705453537528,1.0,0.75,1,0.01257911709367899,1,0.88781125307763,0.2600090038649865,2,0,0.5,32,0.0,31,1,,,q40-60,,,q20-40,,,,
263,mean_concave_points:q40-60  mean_perimeter:q40-60,35,1.0,1.0,1.0,0.6666666666666666,32,0.8,0.9915962413403874,1.0,True,0.8040302522073697,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8911188393205571,0.5066726692433243,3,0,0.6666666666666666,33,0.0,32,1,,,q40-60,,,q40-60,,,,
264,mean_concave_points:q40-60  mean_perimeter:q60-80,29,0.9523809523809523,1.0,1.0,0.875,20,0.875,0.9968402764687477,0.9987951165516293,True,0.8273809523809523,0.875,0.9136904761904762,8,0.4734903291248362,7,0.761840090063179,0.7826050221442926,8,1,0.875,21,0.5929550108167293,21,1,,,q40-60,,,q60-80,,,,
265,mean_concave_points:q20-40  mean_perimeter:q20-40,42,1.0,0.0,,0.0,41,,0.975,1.0,True,0.0,,,0,0.0,0,0.9139561637059667,,1,0,0.0,42,0.0,41,1,,,q20-40,,,q20-40,,,,
266,mean_concave_points:q20-40  mean_perimeter:q40-60,31,1.0,0.0,,0.0,30,,0.975,1.0,True,0.0,,,0,0.0,0,0.8842966917779725,,1,0,0.0,31,0.0,30,1,,,q20-40,,,q40-60,,,,
267,mean_concave_points:q20-40  mean_perimeter:q00-20,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,,,q20-40,,,q00-20,,,,
268,mean_concave_points:q00-20  mean_perimeter:q20-40,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,,,q00-20,,,q20-40,,,,
269,mean_concave_points:q00-20  mean_perimeter:q40-60,20,1.0,0.0,,,20,,,1.0,True,0.0,,,0,,0,0.8315665290169145,,0,0,,20,0.0,20,0,,,q00-20,,,q40-60,,,,
270,mean_concave_points:q00-20  mean_perimeter:q00-20,61,1.0,0.0,,,61,,,1.0,True,0.0,,,0,,0,0.9413187760677074,,0,0,,61,0.0,61,0,,,q00-20,,,q00-20,,,,
271,mean_concave_points:q80-100  mean_radius:q80-100,77,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,77,0.9532219318395959,77,,,77,0,1.0,0,0.0,0,0,,,q80-100,,,,q80-100,,,
272,mean_concave_points:q80-100  mean_radius:q60-80,30,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,29,0.8805551309302788,29,0.025000000000000022,,29,0,1.0,1,0.0,1,0,,,q80-100,,,,q60-80,,,
273,mean_concave_points:q60-80  mean_radius:q80-100,32,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,32,0.8911188393205571,32,,,32,0,1.0,0,0.0,0,0,,,q60-80,,,,q80-100,,,
274,mean_concave_points:q60-80  mean_radius:q40-60,22,0.875,0.9358124370220923,0.9960185533959236,0.7857142857142857,7,0.8461538461538461,0.9534207121102133,0.9968402764687477,True,0.6383106423916777,0.9166666666666666,0.8303571428571429,12,0.4920243229515283,11,0.4734903291248362,0.664695732318362,14,1,0.7857142857142857,10,0.278754344542129,8,3,,,q60-80,,,,q40-60,,,
275,mean_concave_points:q60-80  mean_radius:q60-80,42,0.6153846153846154,0.7708794614995444,0.9047068687282713,0.896551724137931,8,0.8666666666666666,0.9781362631701468,0.8614206611098402,True,0.5382814881567385,0.8387096774193549,0.7559681697612732,31,0.7264848021076974,26,0.31577760291405943,0.6072294707942751,29,5,0.896551724137931,11,0.2213603227232513,13,3,,,q60-80,,,,q60-80,,,
276,mean_concave_points:q40-60  mean_radius:q20-40,32,1.0,1.0,1.0,0.5,30,0.6666666666666666,0.987420882906321,1.0,True,0.6956083436402525,1.0,0.75,1,0.01257911709367899,1,0.8842966917779725,0.2600090038649865,2,0,0.5,31,0.0,30,1,,,q40-60,,,,q20-40,,,
277,mean_concave_points:q40-60  mean_radius:q40-60,35,1.0,1.0,1.0,0.6666666666666666,32,0.8,0.9915962413403874,1.0,True,0.8040302522073697,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8911188393205571,0.5066726692433243,3,0,0.6666666666666666,33,0.0,32,1,,,q40-60,,,,q40-60,,,
278,mean_concave_points:q40-60  mean_radius:q60-80,29,0.9545454545454546,1.0,1.0,0.8571428571428571,21,0.8571428571428571,0.9963897031380992,0.9988498524734183,True,0.8116883116883117,0.8571428571428571,0.9058441558441559,7,0.42127680295680187,6,0.771555602332364,0.758930901524183,7,1,0.8571428571428571,22,0.46739921633835224,22,1,,,q40-60,,,,q60-80,,,
279,mean_concave_points:q20-40  mean_radius:q20-40,43,1.0,0.0,,,43,,,1.0,True,0.0,,,0,,0,0.9177888788458616,,0,0,,43,0.0,43,0,,,q20-40,,,,q20-40,,,
280,mean_concave_points:q20-40  mean_radius:q40-60,31,1.0,0.0,,0.0,29,,0.841886116991607,1.0,True,0.0,,,0,0.0,0,0.8805551309302788,,2,0,0.0,31,0.0,29,2,,,q20-40,,,,q40-60,,,
281,mean_concave_points:q20-40  mean_radius:q00-20,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,,,q20-40,,,,q00-20,,,
282,mean_concave_points:q00-20  mean_radius:q20-40,28,1.0,0.0,,,28,,,1.0,True,0.0,,,0,,0,0.8765638814997305,,0,0,,28,0.0,28,0,,,q00-20,,,,q20-40,,,
283,mean_concave_points:q00-20  mean_radius:q40-60,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,,,q00-20,,,,q40-60,,,
284,mean_concave_points:q00-20  mean_radius:q00-20,61,1.0,0.0,,,61,,,1.0,True,0.0,,,0,,0,0.9413187760677074,,0,0,,61,0.0,61,0,,,q00-20,,,,q00-20,,,
285,mean_concave_points:q80-100  mean_smoothness:q80-100,51,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,50,0.9288782635357954,50,0.025000000000000022,,50,0,1.0,1,0.0,1,0,,,q80-100,,,,,q80-100,,
286,mean_concave_points:q80-100  mean_smoothness:q60-80,36,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,36,0.9026062440854072,36,,,36,0,1.0,0,0.0,0,0,,,q80-100,,,,,q60-80,,
287,mean_concave_points:q80-100  mean_smoothness:q40-60,20,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,20,0.8315665290169145,20,,,20,0,1.0,0,0.0,0,0,,,q80-100,,,,,q40-60,,
288,mean_concave_points:q60-80  mean_smoothness:q80-100,32,0.9230769230769231,0.8716888803436259,0.9956253276232045,0.8421052631578947,12,0.8888888888888888,0.9661737509982353,0.9980543715026514,True,0.7530836820370708,0.9411764705882353,0.8825910931174089,17,0.6042154487333166,16,0.6397025647321225,0.7695568586116133,19,1,0.8421052631578947,15,0.4995205452280436,13,3,,,q60-80,,,,,q80-100,,
289,mean_concave_points:q60-80  mean_smoothness:q60-80,24,0.75,0.885504634782496,0.9934052622546383,0.875,6,0.875,0.9844863961845862,0.9681459737500557,True,0.625,0.875,0.8125,16,0.6165237631507436,14,0.34914420558717574,0.6315947377453617,16,2,0.875,8,0.1317004111547755,8,2,,,q60-80,,,,,q60-80,,
290,mean_concave_points:q60-80  mean_smoothness:q40-60,28,0.7142857142857143,0.8249184345999488,1.0,0.9047619047619048,5,0.9047619047619048,0.9882506821155497,0.9633074338239144,True,0.6190476190476191,0.9047619047619048,0.8095238095238095,21,0.6962255930860888,19,0.2904208637373425,0.617682490000969,21,2,0.9047619047619048,7,0.378321001765983,7,2,,,q60-80,,,,,q40-60,,
291,mean_concave_points:q40-60  mean_smoothness:q20-40,30,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,6,0.5407418735600996,6,0.8575264022774187,,6,0,1.0,24,0.7250000000000006,24,0,,,q40-60,,,,,q20-40,,
292,mean_concave_points:q40-60  mean_smoothness:q60-80,22,1.0,1.0,1.0,0.5,20,0.6666666666666666,0.987420882906321,1.0,True,0.6900655593423543,1.0,0.75,1,0.01257911709367899,1,0.8315665290169145,0.2600090038649865,2,0,0.5,21,0.0,20,1,,,q40-60,,,,,q60-80,,
293,mean_concave_points:q40-60  mean_smoothness:q40-60,27,0.9565217391304348,1.0,1.0,0.5,22,0.5714285714285715,0.932414013511457,0.9988998313695493,True,0.51604684654214,0.6666666666666666,0.7282608695652175,3,0.06758598648854298,2,0.7805133925465195,0.44217377387043594,4,1,0.5,24,-0.04695243462985761,23,2,,,q40-60,,,,,q40-60,,
294,mean_concave_points:q20-40  mean_smoothness:q20-40,33,1.0,0.0,,0.0,32,,0.975,1.0,True,0.0,,,0,0.0,0,0.8911188393205571,,1,0,0.0,33,0.0,32,1,,,q20-40,,,,,q20-40,,
