,description,size,TNR,prevalence_threshold_UB,FNR,prevalence_LB,R2_LB,fp,jaccard_UB,recall,ConfusionMatrix,tn,AP,accuracy_LB,p,explained_variance,recall_UB,phi_UB,R2,prevalence_threshold_LB,AP_LB,tp,FNR_UB,jaccard_complement,TPR_LB,balanced_informedness_markedness_LB,markedness_UB,sensitivity_LB,LR-,balanced_informedness_markedness_UB,pn,explained_variance_UB,phi_LB,R2_UB,markedness,accuracy,FNR_LB,explained_variance_LB,phi,specificity_LB,F1_complement_LB,n,markedness_LB,NPV_LB,TPR,balanced_accuracy,LR+_LB,balanced_accuracy_LB,specificity_UB,F1,specificity,AUC_LB,jaccard_LB,prevalence,informedness_LB,balanced_informedness_markedness,prevalence_threshold,NPV,pp,prevalence_UB,informedness,jaccard_complement_UB,precision,LR-_UB,jaccard,FPR_UB,LR+_UB,sensitivity,balanced_accuracy_UB,AUC_UB,TPR_UB,F1_complement_UB,LR-_LB,FPR,jaccard_complement_LB,DOR,fn,LR+,AP_UB,DOR_LB,FPR_LB,DOR_UB,F1_complement,accuracy_UB,sensitivity_UB,informedness_UB,AUC,precision_LB,recall_LB,precision_UB,NPV_UB,degree,DisparateImpact,TPR_Disparity_UB,EqualOpportunityDifference_LB,DisparateImpact_LB,AverageOddsDifference_LB,TPR_Disparity,StatisticalParityDifference_UB,AverageOddsDifference_UB,StatisticalParityDifference_LB,AverageOddsDifference,EqualOpportunityDifference_UB,predicted_prevalence,EqualOpportunityDifference,DisparateImpact_UB,StatisticalParityDifference,TPR_Disparity_LB,Hispanic,age_first_child,age_group,bmi,density,ethnicity,hrt,lastmamm,menopause,nrelbc,rstproc,surgmeno,FNR_CI_diff,recall_CI_diff,AP_CI_diff,explained_variance_CI_diff,R2_CI_diff,jaccard_complement_CI_diff,LR-_CI_diff,markedness_CI_diff,accuracy_CI_diff,phi_CI_diff,TPR_CI_diff,balanced_accuracy_CI_diff,specificity_CI_diff,prevalence_CI_diff,balanced_informedness_markedness_CI_diff,prevalence_threshold_CI_diff,NPV_CI_diff,informedness_CI_diff,precision_CI_diff,jaccard_CI_diff,sensitivity_CI_diff,FPR_CI_diff,DOR_CI_diff,LR+_CI_diff,F1_complement_CI_diff,AUC_CI_diff,DisparateImpact_CI_diff,TPR_Disparity_CI_diff,AverageOddsDifference_CI_diff,EqualOpportunityDifference_CI_diff,StatisticalParityDifference_CI_diff
10,Hispanic:no  age_group:55-59,7092,0.6439038270024185,0.42727744319693345,0.25396825396825395,0.00683269131070996,-56.343392843899444,2503,0.0003336855424672902,0.746031746031746,True,4526,0.01600645221427545,0.6366187253243091,63,-25.37503810743247,0.8473301812029235,0.09226165000932554,-39.342499441091,0.39393030411428603,0.012111361071848492,47,0.37940292855249586,0.6424414478353442,0.6205970714475041,0.3814511311854055,-0.9708792117219046,0.6205970714475041,0.39441954422069314,0.6613416926867421,4542,-21.20321638083657,0.055695213308363,-33.573269083378264,-0.978045950216282,0.6448110547095318,0.15266981879707656,-29.87640196165084,0.07624585661255052,0.6325805537038157,0.7759753446172905,7029,-0.9815883066793182,0.994285680179053,0.746031746031746,0.6949677865170822,1.8243483888365042,0.6371012353501221,0.6551076191726447,0.03597397627248374,0.6439038270024185,0.640505406845749,0.000258331973819495,0.008883248730964468,1.8089348648051238,0.5584914361697542,0.40859329905232444,0.9964773227653017,2550,0.011351409211626187,2.0950288225557903,0.6501460303088711,0.01843137254901961,0.5282180213150465,0.0002980550323738498,0.3674194462961832,2.342799311157122,0.746031746031746,0.7638530652581916,0.7494301661884155,0.8473301812029235,0.789342660625169,0.2500241081623607,0.35609617299758145,0.6306562415743039,5.311675988813424,16,2.0950288225557903,0.02163476145784733,3.7330181524142283,0.34489238082735474,7.552390699621377,0.7823005790337915,0.6579772983643541,0.8473301812029235,2.4734709779610355,0.6949677865170822,0.013573319619233836,0.6205970714475041,0.024435147846520018,0.9979851861295068,2,1.335181348419501,0.14782454077668195,-0.182803102853593,-0.7973039577843768,-0.06619092219931381,-0.016420361247947435,0.11007024029642151,0.13821744025761482,0.06982135361140071,0.037513105354905096,0.2641196691019201,0.3595600676818951,-0.016420361247947435,3.4527828445362654,0.09026326533551837,-0.21719100626570811,no,,55-59,,,,,,,,,,-1.0218175642837128,-0.9529210975398802,-0.9386534586272047,-1.229440253695969,-0.7216268186969264,0.24091518599889997,-1.0116109008504004,-1.1638974856624942,0.05747315446970586,-0.8825140641773472,-0.9529210975398802,-0.6865004547388387,-0.05830224961962769,-1.057659717731174,-0.6845277774947305,-1.4389709675812066,-0.844774479351395,-0.7485767692784472,-0.958114479129417,-3.4387004277194384,-0.9529210975398802,-3.0647499999300485,-1.1105215214481832,-0.7117148719597448,-0.004975920955040528,-0.8562357894902858,-1.0133711733806992,-1.0544341818779177,-0.9931737528714528,-1.2163158728447225,-1.575384288036739
11,Hispanic:no  age_group:75-79,2852,0.7247966041740361,0.4180887289352775,0.32,0.005680553047233058,-42.169084279267246,778,0.0010383621885586103,0.68,True,2049,0.0173459295915037,0.7149368863955119,25,-22.328928192430137,0.8505045773864304,0.12507559122729267,-30.718033250795905,0.3576316706200512,0.011131596082364036,17,0.5350007174973845,0.7227513227513227,0.46499928250261535,0.4342398302961712,-0.9638014300800749,0.46499928250261535,0.4415031722791605,1.0315613541590387,2057,-16.894786591752286,0.05362292123084575,-23.185640762625194,-0.974727193231885,0.7244039270687237,0.14949542261356957,-35.69717366389877,0.08415289460196414,0.7079292938605974,0.8274971831860188,2827,-0.9834610248782433,0.9923512616585232,0.68,0.7023983020870181,1.74451059893097,0.6016428923536895,0.7411973310786729,0.04146341463414634,0.7247966041740361,0.6087228425568878,0.0007145599499862919,0.00876577840112202,1.8915059089329167,0.7480862748493533,0.38881615663790686,0.9961108410306271,795,0.012912992331528074,2.4708997429305914,0.7364840586730258,0.021383647798742137,0.6686336260163993,0.0008740359897172238,0.29207070613940256,2.997126553457794,0.68,0.7989732789292082,0.7960737616171483,0.8505045773864304,0.8506258438566253,0.2253761918179748,0.2752033958259639,0.7098265748881729,5.596561696658099,8,2.4708997429305914,0.02693049281000608,2.6697186301629277,0.2588026689213272,13.052732092556324,0.839066339066339,0.7412692847124824,0.8505045773864304,2.995162260346596,0.7023983020870181,0.012504921576762524,0.46499928250261535,0.034017092053083765,0.9983194875907085,2,0.9667437471032522,0.16270222306581447,-0.4240661994568007,-1.1120125167017103,-0.24755249477317184,-0.08588628762541806,0.029429262007363434,0.11147235664277341,-0.04910017146281957,-0.047273794876183994,0.2959246507766894,0.27875175315568024,-0.08588628762541806,3.0173753456711294,-0.00958913758287494,-0.4340064404311908,no,,75-79,,,,,,,,,,-1.0,-1.0,-1.1247016094826525,-0.8711790841959773,-1.2481060328538758,-1.6700690707012171,-0.8643528555761444,-1.1285394602011727,-1.825013716840573,-0.9445917898775893,-1.0,-0.7874143252808729,-1.4942356391219616,-1.0407867968359288,-0.7274746472500071,-0.996874029913842,-0.9098170548398602,-0.9193299685434019,-1.0,-2.976492686030101,-1.0,-1.411050877606448,-0.9592122068007349,-0.7926170787147321,-1.4742899808949672,-0.9614281184163529,-1.0147976773154586,-0.8048191630282832,-0.7572831649125619,-1.011010215617274,-0.9779423691621774
12,Hispanic:no  age_group:80-84,1277,0.7747035573122529,0.46912855283850996,0.5,0.004864738052059579,-68.77283721725264,285,0.0025114832970225126,0.5,True,980,0.015007790488338488,0.7479835552075177,12,-18.35217391304348,0.7890553617607032,0.11744454606083096,-23.4800395256917,0.3612082979197127,0.004800907763696357,6,0.7890553617607032,0.7710464201416207,0.2109446382392967,0.0358513219011561,-0.9560430581131849,0.2109446382392967,0.6454081632653061,1.0859754682119387,986,-12.912846272587654,0.0028067383314243845,-14.523832463046858,-0.9732962506012003,0.7721221613155834,0.2109446382392967,-30.742464077880882,0.06318517857385514,0.750661905116445,0.8569993449891671,1265,-0.9897806948278057,0.9868024644382597,0.5,0.6373517786561265,0.9200549178004539,0.5187918000293339,0.7974612767400592,0.0396039603960396,0.7747035573122529,0.4891658096691171,0.001015657436683594,0.009397024275646046,0.9178659594065322,0.6230009975064175,0.4016498279817236,0.9939148073022313,291,0.016357122879210532,2.219298245614035,0.7847144431238547,0.020618556701030927,1.0342899788202724,0.0017543859649122807,0.24933809488355496,3.372153879575412,0.5,0.7940436137166292,0.7855377476431358,0.7890553617607032,0.8811536767943638,0.05534015872054285,0.22529644268774704,0.7484807158712542,3.43859649122807,6,2.219298245614035,0.026731718215031102,0.6957942318693894,0.20253872325994082,10.511908318218975,0.8707241226121724,0.8025254502740798,0.7890553617607032,3.3454586526512005,0.6373517786561265,0.00760333884196254,0.2109446382392967,0.04433540973514334,0.9977636648626753,2,0.7862809813944424,0.20873966310601805,-0.9862001879410639,-1.3699424792090495,-0.40747928856066795,-0.2692307692307693,-0.012186629451473197,0.09344976083554052,-0.10515668492366237,-0.16464072353569925,0.2947499256717011,0.2278778386844166,-0.2692307692307693,2.8928480499759694,-0.06193947100083494,-0.889783648746609,no,,80-84,,,,,,,,,,-1.033622041377103,-1.0,-0.9415909434115514,-1.2218558187009025,-0.5225152969259164,-2.559775950622749,-0.8051295069585942,-1.1307915335977319,-2.004205272918626,-0.9771884057293962,-1.0,-1.0241684286400188,-2.264437081945727,-1.0190305850033505,-0.9841809259638677,-0.9919048767945666,-0.9311690309006345,-1.1079531629757786,-1.0,-1.6291442526220496,-1.0,-1.1985989473312186,-0.9321950150827378,-0.7943853237572294,-2.6755526154538005,-0.9826727676434311,-1.011774385612219,-0.9170974866737501,-0.972054662059287,-0.8478013232247871,-1.0951943380198865
13,Hispanic:no  age_group:65-69,4089,0.6537698412698413,0.4158477834358122,0.24561403508771928,0.010574537227434408,-30.89854687923396,1396,0.0005994250093552774,0.7543859649122807,True,2636,0.025966277608246328,0.6464049889948643,57,-15.776167850181,0.8587314222640399,0.12779990100627617,-24.086544486215534,0.3841105873903758,0.016761455310209127,43,0.37761030480194574,0.6515076618882847,0.6223896951980541,0.43565624174294537,-0.9553630306782359,0.6223896951980541,0.37568884274418973,0.7449874230586416,2650,-13.195311914775536,0.06611326367618321,-18.998939022372,-0.964835118727628,0.6551724137931034,0.14126857773596008,-21.1005991348117,0.10020060286643702,0.6388532138496811,0.7791762976850398,4032,-0.9735889135566138,0.9911518635555248,0.7543859649122807,0.704077903091061,1.9213882223593777,0.6503856951222027,0.6684633231789097,0.057486631016042775,0.6537698412698413,0.647231649747223,0.0004785341757255847,0.013939838591342627,1.877833536069353,0.607010882801772,0.4038617017722695,0.9947169811320755,1439,0.018023391167469222,2.178856884331172,0.6629862215208334,0.029881862404447533,0.5262437744607185,0.0005403910923440406,0.3611467861503189,2.4888512966460095,0.7543859649122807,0.7649400570742086,0.760924156434899,0.8587314222640399,0.7999646311106484,0.255769550923505,0.3462301587301587,0.6448507048275713,5.7996316004912005,14,2.178856884331172,0.030818058832901077,3.83558435622528,0.3315366768210907,8.376036894092389,0.7889853337324154,0.6669173392027391,0.8587314222640399,2.445457959610999,0.7040779030910611,0.021708263180595693,0.6223896951980541,0.04004121441586471,0.9971088050480943,2,1.261086626948543,0.15790335490022148,-0.17353971530667117,-0.8814266116761345,-0.0690791736825787,-0.005913660555884048,0.09474710571500547,0.11696329258783689,0.05768160234493054,0.0327209649273667,0.17231330126338873,0.3519197847884568,-0.005913660555884048,3.3488925333858237,0.07285903093683704,-0.23208114213119468,no,,65-69,,,,,,,,,,-1.0108629896874737,-0.9749490338253519,-0.8676474072923848,-1.2448556908048858,-1.2069581987385933,-0.321521914838474,-1.2445931875721765,-1.0529066464592347,-0.24444792342272026,-0.7629990527102999,-0.9749490338253519,-0.8765087642462038,-0.31656446676665906,-1.2405810198869205,-0.7227176608552792,-1.1518315977998144,-0.8555442856216315,-0.7849619795562222,-1.0165845631636503,-4.341584881737743,-0.9749490338253519,-2.119788314533321,-0.9076768803696873,-0.6793416461178358,-0.49370619295503776,-0.8880020751253431,-1.0081600271828475,-1.012767653197469,-1.01349855361377,-1.0709094845074507,-1.8738454079286984
14,Hispanic:yes  age_group:45-49,266,0.981203007518797,,,0.0,0.0,5,,,True,261,-0.0,0.9699248120300752,0,0.0,,0.0,0.0,,-0.0,0,,0.981203007518797,,,-1.0,,,,261,0.0,0.0,0.0,-1.0,0.981203007518797,,0.0,0.0,0.9566816702376083,0.9822557013398973,266,-1.0,0.9859657732058406,,,,,0.993869188818673,,0.981203007518797,,,0.0,,,,1.0,5,0.013772250585112061,,0.9897556390977443,0.0,,,0.043318329762391625,,,,,,0.9981167608286252,,0.018796992481203006,0.9661654135338346,,0,,0.0,,0.006130811181327378,,0.9905123339658444,0.9972744360902256,,,,0.0,,0.5218237501049814,1.0,2,0.06490317515050281,,,-15.695419518326327,,,-0.24377013087203045,,-0.29611805646059,,,0.018796992481203006,,15.440813700903796,-0.27081892288218246,,yes,,45-49,,,,,,,,,,,,,,,-5.032205974474278,,,-4.715642112523159,,,,-3.4073443051423666,-0.9137976999989404,,,-0.2784038948196747,,-0.9827927209401902,,,0.2480076382604218,,,-4.411188205721455,,-0.6570619733111013,,,,-0.4303005134175178
15,Hispanic:yes  age_group:60-64,476,0.8505263157894737,,1.0,5.3187257743618126e-05,-79.99515789473683,71,,0.0,True,404,0.0021008403361344537,0.8164390756302521,1,-60.83578947368421,0.975,0.0,-71.1515789473684,,-0.0,0,1.0,0.8487394957983193,0.0,,-0.9936340399002493,0.0,1.1757425742574257,,405,0.0,-0.034114229574414276,0.0,-0.9975308641975309,0.8487394957983193,0.025000000000000022,-68.54331578947367,-0.01921121613045817,0.8152345990228643,0.9016120998052801,475,-1.0,0.9863202505817712,0.0,0.42526315789473684,,,0.8813775582261217,,0.8505263157894737,,,0.0021008403361344537,,-0.49876543209876545,1.0,0.9975308641975309,71,0.011649077835326918,0.0,0.8808298319327731,0.0,,0.0,0.18476540097713576,,0.0,,,0.975,0.9330640909113735,,0.14947368421052631,0.821218487394958,0.0,1,0.0,0.004779411764705879,,0.11862244177387823,,0.9181818181818182,0.8766281512605042,0.975,,0.42526315789473684,0.0,0.0,0.0506294079544039,0.9999374888477695,2,0.5152923879383887,,,-2.086977268412002,,-0.7616099071207431,-0.08001955315464662,,-0.19962810177721044,-0.4485748995780829,,0.14915966386554622,-0.7616099071207431,3.0419510401244505,-0.14030640890590054,,yes,,60-64,,,,,,,,,,-0.9520521642132679,-0.7488582396241027,1.517524132279106,-0.6656731600473228,-0.5695120577314078,-4.76873755458923,,0.2496831835560485,-4.4753363264897565,0.9603787174420371,-0.7488582396241027,,-4.265882056211352,-0.9022056640413453,,,-0.40687741477244366,,-0.8226491825426968,,-0.7488582396241027,-1.9990681419675103,,,-5.7863059495002265,,-1.5713949766676447,,,,-1.557379628125866
16,Hispanic:yes  age_group:50-54,632,0.9491255961844197,1.0,0.3333333333333333,0.0009799834023868064,-35.532805071315366,32,,0.6666666666666666,True,597,0.04079796475552246,0.9299446202531645,3,-9.543190249072607,0.9915962413403874,0.3810642105861752,-10.052464228934822,0.16770883714621873,0.0011471518987341781,2,0.9057006759492866,0.9476190476190476,0.09429932405071303,,-0.8718047138047139,0.09429932405071303,0.35120044667783357,,598,-2.6867257142857195,0.10608521845361181,0.0,-0.9395042297855597,0.9477848101265823,0.008403758659612647,-28.118066561014263,0.18759883085309062,0.9289366239313902,0.9659146841673503,629,-0.9987855946398659,0.990718406878302,0.6666666666666666,0.8078961314255432,0.0,0.5923819200014782,0.9649452203826917,0.10810810810810811,0.9491255961844197,0.4811224623469349,,0.004746835443037975,,6.082331218440553,0.21645172638861926,0.9983277591973244,34,0.013809098180755043,13.104166666666664,0.9606480642970342,0.058823529411764705,,0.020833333333333332,0.07106337606860995,26.713613360323873,0.6666666666666666,0.9800515055467511,1.0,0.9915962413403874,0.9810965412799919,,0.05087440381558029,0.9299349339943214,37.3125,1,13.104166666666664,0.11100458017016518,,0.03505477961730826,,0.9731051344743276,0.9611946202531645,0.9915962413403874,,0.8078961314255432,0.007204917439049244,0.09429932405071303,0.19677320933513898,0.9999576634246724,2,0.18433063870809205,0.5747469494381665,-0.762016504643198,-5.538457922444517,,-0.09345794392523366,-0.2136626295310375,,-0.2838006983052617,-0.1650140916666987,0.577024137875183,0.05379746835443038,-0.09345794392523366,5.7486844458925965,-0.2380556317675988,-1.4271193036517933,yes,,50-54,,,,,,,,,,-0.9143765525127981,-0.8322028200313316,-0.9009158258272985,-1.6884961027502647,-1.282144961247608,-6.659278005766771,,-0.9469130480165404,-6.349963385291346,-1.2666481458811398,-0.8322028200313316,-0.9612307306305292,-5.71330522031711,-0.9838479678589993,,-0.9533701902922903,-0.40568756407094686,,-0.9906405790161569,,-0.8322028200313316,-0.514384326954056,,-0.8977699277547949,-7.769034828817159,-0.7658008724415736,-0.9538557443638377,-0.5981768313083903,,-1.0956916490512707,-0.7504175908737699
17,Hispanic:yes  age_group:70-74,464,0.980561555075594,,1.0,5.456275274437029e-05,-14.132613390928723,9,,0.0,True,454,0.0021551724137931034,0.9633620689655172,1,-8.88336933045356,0.975,0.0,-9.021598272138224,,-0.0,0,1.0,0.978448275862069,0.0,,-0.9927968727307934,0.0,1.0198237885462555,,455,0.0,-0.010624682569898247,0.0,-0.9978021978021978,0.978448275862069,0.025000000000000022,-13.667386609071265,-0.0065361959102154055,0.9634215158552756,0.9821489783734859,463,-1.0,0.9878159712117444,0.0,0.490280777537797,,,0.9910739213939979,,0.980561555075594,,,0.0021551724137931034,,-0.4989010989010989,1.0,0.9978021978021978,9,0.011948864084554511,0.0,0.9919719827586208,0.0,,0.0,0.03657848414472435,,0.0,,,0.975,0.9945828819068254,,0.019438444924406047,0.9717672413793104,0.0,1,0.0,0.0070581896551724106,,0.008926078606002174,,0.9891067538126362,0.9904094827586206,0.975,,0.490280777537797,0.0,0.0,0.3362671168799429,0.9999443580140412,2,0.06661858370715339,,,-15.190080647765555,,-0.7616099071207431,-0.24579440154680798,,-0.2910021624723911,-0.5144473748538233,,0.01939655172413793,-0.7616099071207431,15.084304778510246,-0.27176172040909513,,yes,,70-74,,,,,,,,,,-0.9382221393460584,-0.7488582396241027,0.5297797185435135,-3.3384177185283406,-3.6566554476736473,-11.538533520095822,,0.1044415830130777,-8.732080087294158,3.083629071236616,-0.7488582396241027,,-8.405804453909619,-0.904774825163198,,,-0.49696910870995636,,-0.9732975172493639,,-0.7488582396241027,0.5772602405736382,,,-10.69154273475293,,-0.6639912135313425,,,,-0.4534855998745136
18,Hispanic:yes  age_group:55-59,548,0.9304029304029304,,0.0,0.0004422937349853697,-45.084095063985366,38,,1.0,True,508,0.05,0.9041058394160584,2,-16.747252747252755,1.0,0.2861762141832507,-18.06959706959708,,-0.0,2,0.841886116991607,0.9304029304029304,0.15811388300839305,,-0.8810581140350878,0.15811388300839305,0.0,,508,0.0,0.0,-6.552626421342527,-0.95,0.9306569343065694,0.0,-39.39063071297988,0.21568529509483605,0.9057214014956805,0.951434639181358,546,-0.9777777777777777,0.9927647277959444,1.0,0.9652014652014652,,,0.9502815792109329,0.09523809523809523,0.9304029304029304,0.954519507449552,,0.0036496350364963502,,6.70921052631579,0.2087434264571786,1.0,40,0.013121038511574649,14.368421052631579,0.9492712427475201,0.05,,0.02631578947368421,0.09427859850431938,,1.0,,0.9758834229533784,1.0,0.9733233892577584,,0.0695970695970696,0.9162683823529412,,0,14.368421052631579,0.10305555555555554,,0.04971842078906709,,0.9639468690702088,0.9470802919708029,1.0,,0.9652014652014652,0.006113646599346682,0.15811388300839305,0.16919686395941763,1.0,2,0.25086105793245755,,,-4.097397300110658,,0.2422360248447205,-0.180535907766784,,-0.26930231127005044,0.012631000117325722,,0.072992700729927,0.2422360248447205,4.488640061481891,-0.21797593876923246,,yes,,55-59,,,,,,,,,,-0.8987589741446671,-0.8969583514833376,-0.883244679135621,-1.1583324459606958,-1.1277061623492686,-8.921342660618139,,-1.1475066019287454,-6.69875779504452,-0.88551606170798,-0.8969583514833376,,-6.6536390524978835,-0.9412476585996381,,,-0.7104172363776395,,-0.9824290915084208,,-0.8969583514833376,-0.9366542555683376,,,-8.408303018583862,-17.470593998164002,-1.1071767802460237,,,,-0.9661263606246009
19,Hispanic:yes  age_group:75-79,156,1.0,,,0.0,1.0,0,,,True,156,-0.0,1.0,0,1.0,,0.0,1.0,,-0.0,0,,1.0,,,,,,,156,1.0,0.0,1.0,,1.0,,1.0,0.0,0.9766307284088988,1.0,156,,0.9766307284088988,,,,,1.0,,1.0,,,0.0,,,,1.0,0,0.023369271591101658,,1.0,,,,0.023369271591101658,,,,,,1.0,,0.0,1.0,,0,,0.0,,0.0,,1.0,1.0,,,,,,,1.0,2,0.0,,,,,,-0.2854251447240213,,-0.29299306471026537,,,0.0,,,-0.2888462199805124,,yes,,75-79,,,,,,,,,,,,,,,,,,,,,,-11.851681160094873,-0.949198259261121,,,-0.30426734191573335,,,,,1.2482993624179992,,,,,,,,,2.527732141680012
20,Hispanic:yes  age_group:65-69,309,0.9285714285714286,,0.0,8.193129711879998e-05,-25.636201298701287,22,,1.0,True,286,0.043478260869565216,0.9084951456310679,1,-19.499999999999993,1.0,0.333332809500774,-21.07142857142857,,-0.0,1,0.975,0.9285714285714286,0.025000000000000022,,-0.8095588235294118,0.025000000000000022,0.0,,286,0.0,0.0,0.0,-0.9565217391304348,0.9288025889967637,0.0,-25.215097402597394,0.20092951701393555,0.8938512577976575,0.9484375545089831,308,-1.0,0.9871846451331446,1.0,0.9642857142857143,,,0.9546975650986647,0.08333333333333333,0.9285714285714286,,,0.003236245954692557,,6.521739130434782,0.21089672205953397,1.0,23,0.01789838674473129,14.0,0.9638349514563107,0.043478260869565216,,0.045454545454545456,0.10614874220234259,,1.0,,,1.0,0.9758355002968252,,0.07142857142857142,0.90488054445079,,0,14.0,0.13462499999999994,,0.045302434901335294,,0.962962962962963,0.9573624595469256,1.0,,0.9642857142857143,0.0011001686304506605,0.025000000000000022,0.21948660745348042,1.0,2,0.2571499280405136,,,-4.031821639225697,,0.24148606811145512,-0.16581184101670646,,-0.2734222050838598,0.013930153752231875,,0.0744336569579288,0.24148606811145512,4.401479521931222,-0.21502260509555265,,yes,,65-69,,,,,,,,,,-0.9125811137050327,-0.7744992652651284,-0.910623699493068,-1.8095288268448422,-1.7771044333112018,-5.201980845309182,,-0.9582262962701461,-6.046154332643672,-0.9017121054052042,-0.7744992652651284,,-4.858269359356368,-0.937963621172644,,,-0.623285292420152,,-0.9639217604348275,,-0.7744992652651284,-0.881033314292981,,,-6.793728244480715,,-1.1168936673236602,,,,-0.9337727827936464
